"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"AMLN","Amylin Pharmaceuticals, Inc.","13.09","1890575610","1992","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMLN&selected=AMLN",
"AMRS","Amyris, Inc.","26.84","1176907160","1992","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMRS&selected=AMRS",
"ANAC","Anacor Pharmaceuticals, Inc.","6.24","174701280","2010","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANAC&selected=ANAC",
"ANAD","ANADIGICS, Inc.","4.12","277803360","1995","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANAD&selected=ANAD",
"ANDS","Anadys Pharmaceuticals, Inc.","1.16","66283560","2004","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANDS&selected=ANDS",
"ALOG","Analogic Corporation","57.72","724212840","1972","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ALOG&selected=ALOG",
"ANLY","Analysts International Corporation","4.15","20691900","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANLY&selected=ANLY",
"ANEN","Anaren, Inc.","18.18","274717980","1972","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANEN&selected=ANEN",
"ACOM          ","Ancestry.com, Inc.","33.9","1509160200","1993","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ACOM          &selected=ACOM          ",
"ANCB","Anchor Bancorp","10.37","26443500","2011","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANCB&selected=ANCB",
"ABCW","Anchor BanCorp Wisconsin Inc.","0.9202","19952696.6","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ABCW&selected=ABCW",
"AMCF","Andatee China Marine Fuel Services Corporation","3.26","31328600","2010","Energy","Oil Refining/Marketing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMCF&selected=AMCF",
"ANGN","Angeion Corporation","4.8101","18110026.5","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANGN&selected=ANGN",
"ANGO","AngioDynamics, Inc.","15.57","388362510","2004","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANGO&selected=ANGO",
"ANIK","Anika Therapeutics Inc.","9.71","130677180","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANIK&selected=ANIK",
"AHII","Animal Health International, Inc.","4.2","102186000","2007","Health Care","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AHII&selected=AHII",
"ANNB","Annapolis Bancorp Inc.","4.34","17112620","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANNB&selected=ANNB",
"ANSS","ANSYS, Inc.","52.9","4855056200","1996","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANSS&selected=ANSS",
"ANTH","Anthera Pharmaceuticals, Inc.","5.81","191183860","2010","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANTH&selected=ANTH",
"APAC","APAC Customer Services, Inc.","5.99","311731580","1995","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APAC&selected=APAC",
"APAGF","Apco Oil and Gas International Inc.","82.91","2440953310","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APAGF&selected=APAGF",
"APOG","Apogee Enterprises, Inc.","13.78","387631400","1971","Capital Goods","Auto Parts:O.E.M.","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APOG&selected=APOG",
"APOL","Apollo Group, Inc.","40.1","5721067000","1994","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APOL&selected=APOL",
"AINV","Apollo Investment Corporation","11.7","2292193800","2004","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AINV&selected=AINV",
"APWR","A-Power Energy Generation Systems, Ltd.","4.09","185538760","n/a","Consumer Services","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APWR&selected=APWR",
"AAPL","Apple Inc.","327.46","301681693880","1980","Technology","Computer Manufacturing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AAPL&selected=AAPL",
"ARCI","Appliance Recycling Centers of America, Inc.","4.0499","22246100.7","n/a","Consumer Services","Home Furnishings","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARCI&selected=ARCI",
"AERG","Applied Energetics, Inc","0.636","57921792","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AERG&selected=AERG",
"AMAT","Applied Materials, Inc.","14.72","19421671040","1972","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMAT&selected=AMAT",
"AMCC","Applied Micro Circuits Corporation","9.83","636482670","1997","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMCC&selected=AMCC",
"AREX","Approach Resources Inc.","27.73","788474820","2007","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AREX&selected=AREX",
"APRI","Apricus Biosciences, Inc","5.02","97654060","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APRI&selected=APRI",
"ARSD","Arabian American Development Company","4","94760000","n/a","Energy","Integrated oil Companies","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARSD&selected=ARSD",
"ARCW","Arc Wireless Solutions, Inc.","2.84","8778440","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARCW&selected=ARCW",
"ABIO","Arca Biopharma, Inc.","2.1","18553500","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ABIO&selected=ABIO",
"ACGL","Arch Capital Group Ltd.","101.93","4502859680","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ACGL&selected=ACGL",
"ARCL","Archipelago Learning, Inc.","8.72","229649920","2009","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARCL&selected=ARCL",
"ACAT","Arctic Cat Inc.","14.98","182351540","1990","Capital Goods","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ACAT&selected=ACAT",
"RDEA","Ardea Biosciences, Inc.","28.65","749025600","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RDEA&selected=RDEA",
"ARDNA","Arden Group, Inc.","80.57","254681770","n/a","Consumer Services","Food Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARDNA&selected=ARDNA",
"ARNA","Arena Pharmaceuticals, Inc.","1.29","172442040","2000","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARNA&selected=ARNA",
"ARCC","Ares Capital Corporation","16.98","3471034620","1999","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARCC&selected=ARCC",
"AGII","Argo Group International Holdings Ltd.","31.62","867810900","n/a","Finance","Specialty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AGII&selected=AGII",
"ARIA","ARIAD Pharmaceuticals, Inc.","8.03","1018878520","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARIA&selected=ARIA",
"ARBA","Ariba, Inc.","32.51","3035166110","1999","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARBA&selected=ARBA",
"ARKR","Ark Restaurants Corp.","15.99","55853070","n/a","Consumer Services","Restaurants","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARKR&selected=ARKR",
"ABFS","Arkansas Best Corporation","25.48","647421320","1992","Transportation","Trucking Freight/Courier Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ABFS&selected=ABFS",
"ARMH","ARM Holdings, plc","29.28","13128039360","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARMH&selected=ARMH",
"ARTX","Arotech Corporation","1.28","19052800","1994","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARTX&selected=ARTX",
"ARQL","ArQule, Inc.","7.29","385094250","1996","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARQL&selected=ARQL",
"ARRY","Array BioPharma Inc.","3.05","171135500","2000","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARRY&selected=ARRY",
"ARRS","Arris Group Inc","12.62","1532333020","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARRS&selected=ARRS",
"AROW","Arrow Financial Corporation","23.69","266654640","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AROW&selected=AROW",
"ARWR","Arrowhead Research Corporation","0.66","47392620","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARWR&selected=ARWR",
"ARTNA","Artesian Resources Corporation","19.56","132382080","n/a","Public Utilities","Water Supply","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARTNA&selected=ARTNA",
"ARTC","ArthroCare Corporation","34.27","932144000","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARTC&selected=ARTC",
"ARTW","Art's-Way Manufacturing Co., Inc.","8.821","35433957","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARTW&selected=ARTW",
"ARUN","Aruba Networks, Inc.","31.97","3222639940","2007","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ARUN&selected=ARUN",
"ASNA","Ascena Retail Group, Inc.","33.13","2591461730","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASNA&selected=ASNA",
"ASCMA","Ascent Media Corporation","45.37","614990350","n/a","Consumer Services","Television Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASCMA&selected=ASCMA",
"ASTI","Ascent Solar Technologies, Inc.","1.63","52635960","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASTI&selected=ASTI",
"ASTIZ","Ascent Solar Technologies, Inc.","0.0706","741653","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASTIZ&selected=ASTIZ",
"AERL","Asia Entertainment & Resources Ltd","7.84","176744960","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AERL&selected=AERL",
"ASIA","AsiaInfo-Linkage, Inc.","18.98","1421184440","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASIA&selected=ASIA",
"ASMI","ASM International N.V.","37.91","2080993630","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASMI&selected=ASMI",
"ASML","ASML Holding N.V.","40.04","17481183720","1995","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASML&selected=ASML",
"AZPN","Aspen Technology, Inc.","14.95","1399215350","1994","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AZPN&selected=AZPN",
"APPY","AspenBio Pharma, Inc.","0.711","28538118","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APPY&selected=APPY",
"AACC","Asset Acceptance Capital Corp.","5.4","165358800","2004","Finance","Finance Companies","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AACC&selected=AACC",
"ASBC","Associated Banc-Corp","14.81","2564751370","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASBC&selected=ASBC",
"ASFI","Asta Funding, Inc.","8.47","123941510","1995","Finance","Finance Companies","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASFI&selected=ASFI",
"ATEA","Astea International, Inc.","6.43","22858650","1995","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATEA&selected=ATEA",
"ASTE","Astec Industries, Inc.","37.07","839598430","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASTE&selected=ASTE",
"ALOT","Astro-Med, Inc.","7.7","55671000","1983","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ALOT&selected=ALOT",
"ATRO","Astronics Corporation","22.32","197933760","1972","Capital Goods","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATRO&selected=ATRO",
"ASTC","Astrotech Corporation","1.041","20129817","n/a","Capital Goods","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASTC&selected=ASTC",
"ASUR","Asure Software Inc","2.35","7249750","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ASUR&selected=ASUR",
"ATAI","ATA Inc.","7.87","174879270","2008","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATAI&selected=ATAI",
"ATHN","athenahealth, Inc.","45","1558845000","1991","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATHN&selected=ATHN",
"AFCB","Athens Bancshares Corporation","13.4","37211800","2010","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AFCB&selected=AFCB",
"ATHR","Atheros Communications, Inc.","44.7","3199760100","2004","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATHR&selected=ATHR",
"ATHX","Athersys, Inc.","2.9","68158700","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATHX&selected=ATHX",
"AAME","Atlantic American Corporation","2.0399","45393894.7","n/a","Finance","Life Insurance","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AAME&selected=AAME",
"ACFC","Atlantic Coast Federal Corporation","9.71","25537300","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ACFC&selected=ACFC",
"ATNI","Atlantic Tele-Network, Inc.","36.29","558249070","1991","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATNI&selected=ATNI",
"AAWW","Atlas Air Worldwide Holdings","65.11","1688823180","n/a","Transportation","Transportation Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AAWW&selected=AAWW",
"ATML","Atmel Corporation","13.35","6118198200","1991","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATML&selected=ATML",
"ATMI","ATMI Inc.","17.92","565859840","1993","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATMI&selected=ATMI",
"ATPG","ATP Oil & Gas Corporation","16.71","858760320","2001","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATPG&selected=ATPG",
"ATRC","AtriCure, Inc.","13.45","209685500","1979","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATRC&selected=ATRC",
"ATRN","Atrinsic, Inc.","2.39","14982910","1982","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATRN&selected=ATRN",
"ATRI","ATRION Corporation","170.39","343506240","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ATRI&selected=ATRI",
"AUBN","Auburn National Bancorporation, Inc.","19.82","72204260","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AUBN&selected=AUBN",
"AUDC","AudioCodes Ltd.","5.79","238565370","1999","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AUDC&selected=AUDC",
"VOXX","Audiovox Corporation","7.49","155649690","n/a","Consumer Non-Durables","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VOXX&selected=VOXX",
"AAC","Australia Acquisition Corp.","9.65","85431450","n/a","Finance","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AAC&selected=AAC",
"AACOU","Australia Acquisition Corp.","9.97","63808000","2010","Finance","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AACOU&selected=AACOU",
"AACOW","Australia Acquisition Corp.","0.5","7200000","n/a","Finance","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AACOW&selected=AACOW",
"AUTH","AuthenTec, Inc.","3.03","132232230","2007","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AUTH&selected=AUTH",
"ADAT","Authentidate Holding Corp.","1.08","49664880","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ADAT&selected=ADAT",
"ABTL","Autobytel Inc.","1.35","61890750","1999","Technology","Computer Software: Programming, Data Processing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ABTL&selected=ABTL",
"AUTC","AutoChina International Limited","31.57","620445210","n/a","Consumer Durables","Automotive Aftermarket","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AUTC&selected=AUTC",
"ADSK","Autodesk, Inc.","43.09","9798450550","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ADSK&selected=ADSK",
"ADP","Automatic Data Processing, Inc.","52.12","25873254040","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ADP&selected=ADP",
"AMAP","AutoNavi Holdings Limited","18.41","867865810","2010","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMAP&selected=AMAP",
"AUXL","Auxilium Pharmaceuticals, Inc.","23","1097422000","2004","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AUXL&selected=AUXL",
